db1.tbl2.col1,db1.tbl2.col2,db1.tbl2.col3,db1.tbl2.col4
-3279,-6463,57,2147477015
775,-376,30,2147474225
-3942,-6620,36,2147479164
3179,2538,92,2147476170
3401,494,3,2147479341
-4826,-8492,57,2147473693
604,2346,9,2147479372
674,676,62,2147474628
425,-2061,35,2147479195
-354,1591,54,2147476942
-2657,-7305,98,2147479636
-3821,-3628,56,2147475762
-1181,674,84,2147482465
4563,1843,42,2147477202
4164,790,64,2147481377
1877,-2249,11,2147473905
-2893,1572,61,2147477691
-31,-1985,23,2147480599
1107,-454,1,2147473900
-4084,-8286,46,2147479348
-1725,-5907,55,2147483052
-1741,-5835,83,2147479944
4983,3510,15,2147475772
4032,6995,33,2147480494
4228,8144,76,2147482564
-4198,-6616,17,2147478311
3718,383,28,2147479522
1975,-473,53,2147483017
633,1729,50,2147475850
4173,4596,13,2147476489
-2795,-3840,93,2147473918
-4596,-7976,57,2147482401
-1882,498,34,2147479157
-4435,-4636,8,2147476787
4049,8525,36,2147475341
1413,4027,11,2147482684
-4463,-8923,84,2147477271
-3348,-4286,81,2147478642
4055,-760,10,2147480728
-4239,232,26,2147482942
-1719,-5183,87,2147474398
-2230,169,42,2147481387
-290,-4729,49,2147478061
2187,-633,97,2147481662
153,2188,19,2147483612
-4418,387,12,2147475734
664,3643,46,2147479349
-3817,-4482,7,2147477513
4941,6154,68,2147482346
4269,1646,70,2147473976
1341,-2420,63,2147483554
-209,-2844,43,2147482061
-4628,-1845,11,2147477535
2795,3567,3,2147480464
4827,9444,39,2147479964
2849,4778,18,2147482818
-3199,-3043,53,2147476741
4228,4530,0,2147480601
-3858,-1782,12,2147474268
-160,-3531,49,2147477113
1905,1794,52,2147479838
-4443,-4822,41,2147483471
4243,8839,24,2147478892
-4490,-8353,43,2147479062
3906,4340,97,2147478583
-4010,-1190,98,2147483400
-543,-3480,60,2147480361
3933,1600,80,2147479722
3609,6251,89,2147480329
-4457,-8574,20,2147479064
4415,5133,50,2147481883
3120,5940,75,2147478117
4649,7918,79,2147480404
3744,7217,51,2147474675
-2224,-5628,62,2147483566
1156,4075,83,2147482672
-2928,1559,53,2147481448
3176,-1063,9,2147475036
2128,990,86,2147474560
-3069,-761,93,2147482932
1021,2458,58,2147481287
-3797,-4662,7,2147481320
-2717,-3159,50,2147479080
944,4618,4,2147478839
3534,5741,75,2147483109
4813,6040,41,2147474405
-2087,2294,77,2147483628
289,-4114,11,2147481691
-2098,-453,23,2147478840
-170,2376,44,2147476481
-2840,-1962,52,2147481343
-2078,-592,52,2147476709
-1196,-1318,16,2147475735
-1068,-460,64,2147476758
1101,5393,57,2147480676
-30,1314,36,2147476891
2887,-504,74,2147481305
-3387,-1809,41,2147481247
2540,7028,69,2147475372
-214,481,78,2147482773
-2634,-870,39,2147474202
-3386,-3831,22,2147481843
1862,515,22,2147474932
-4496,-1797,48,2147478624
-1784,-1096,75,2147479806
1042,-2481,6,2147481927
3301,7142,36,2147479751
2730,-771,15,2147478751
-4022,-8292,37,2147483480
879,-2420,98,2147473864
3303,7696,39,2147480201
1553,-2690,28,2147482030
-1465,-4172,16,2147475381
-4092,-2553,89,2147478360
-2689,-6900,19,2147480842
-3115,552,24,2147474853
-3839,-8024,59,2147476290
-339,3314,37,2147480021
-2196,835,62,2147477003
2741,2435,38,2147475812
172,-4125,63,2147473747
1159,68,82,2147474247
2982,1048,20,2147482699
-2663,737,31,2147479432
1820,2366,27,2147480086
-3709,-3335,11,2147479490
1513,3907,78,2147480828
4196,-428,91,2147481390
-4557,-2038,84,2147482833
396,-1139,79,2147477558
3814,4402,22,2147483016
-3277,-1053,89,2147479468
-785,-5204,14,2147475024
-1091,-4092,11,2147482411
445,-1927,3,2147483355
-4754,-4542,34,2147478307
2086,96,94,2147482019
-3161,-5258,60,2147474373
767,-542,26,2147474688
-652,969,95,2147479917
-745,-1445,32,2147473729
-1486,-5727,12,2147479383
1793,-748,36,2147474853
4457,4880,43,2147480321
479,-2272,1,2147479420
-324,-1283,37,2147479790
4090,7257,36,2147476629
2292,6253,58,2147478954
1000,3081,68,2147477094
-1576,-5485,17,2147483330
2849,2503,47,2147475936
4377,3747,80,2147479504
819,4877,65,2147476029
2632,7175,48,2147481887
-84,-1366,57,2147477656
-1905,-222,34,2147480919
4488,1764,77,2147482302
-4090,-8784,75,2147478841
1028,2686,57,2147481382
-4128,-7987,96,2147476012
-4049,200,6,2147481569
1655,2845,8,2147475441
2859,-1620,68,2147477188
-1277,302,3,2147482873
-219,-1155,31,2147482427
62,-1469,4,2147481073
-4358,-6810,55,2147479400
2549,6527,55,2147480624
-4479,-2847,43,2147476422
-3518,1321,71,2147474123
-284,3335,12,2147477988
1339,5075,3,2147481152
-1235,2615,51,2147478231
-2942,-193,74,2147481536
3600,5105,14,2147478671
1299,4129,81,2147479229
1615,3377,83,2147479133
-117,1933,0,2147477214
-4724,-8843,64,2147480008
1702,6131,10,2147474996
2956,5470,92,2147476005
3302,6105,60,2147478648
-3862,-1605,92,2147478862
2896,315,87,2147479556
2630,3893,83,2147478256
247,4161,93,2147476094
2812,-1864,62,2147483440
645,-2410,37,2147476725
-1490,-5645,68,2147479703
-2981,-4662,44,2147481746
-1091,1924,73,2147483526
2485,566,69,2147478403
123,2545,67,2147475649
1540,5929,3,2147481974
-3513,-3571,70,2147475437
-4675,282,47,2147480895
67,91,96,2147481596
3340,971,8,2147476555
-2631,-7103,89,2147480182
-1636,-4295,46,2147480390
3884,8027,84,2147480710
127,689,59,2147475918
777,-298,51,2147482667
-3972,-2954,85,2147481634
3784,5903,32,2147483183
1406,-217,57,2147480921
-1374,-6190,96,2147480044
3031,3594,47,2147477942
-2055,-290,4,2147476775
3792,8144,84,2147480719
-687,-3469,26,2147482246
4396,-461,40,2147475109
4674,6035,0,2147475422
977,5757,50,2147479224
-29,752,15,2147483210
2078,-1176,98,2147482325
1907,6182,99,2147480644
-3911,-5954,31,2147474010
1249,8,92,2147481781
-3098,-5531,46,2147477449
229,-2761,22,2147473859
-4952,-5742,14,2147478444
2878,-2052,25,2147481662
455,3713,36,2147480668
-3223,-843,88,2147476309
3804,8618,54,2147482755
1391,5820,1,2147483300
-4363,-1273,75,2147474741
-3889,-522,18,2147481392
-1326,-1460,31,2147478701
4118,3351,86,2147483573
-3122,1323,68,2147475199
-1048,1680,54,2147483173
4756,9448,88,2147482704
-4985,-9380,98,2147483126
3006,7092,55,2147477803
3605,2725,28,2147478265
-180,2655,83,2147482148
3580,1349,35,2147475191
1840,1906,70,2147475053
924,4419,85,2147480132
-4185,-2930,81,2147479369
2073,1871,52,2147475220
4771,6095,84,2147475649
287,-1428,85,2147482739
-174,-1510,38,2147474755
-357,-301,75,2147481823
-4143,-431,10,2147476953
-396,4056,75,2147478505
-1395,-4788,89,2147480919
-1426,848,29,2147477968
1406,-2506,78,2147479160
294,2400,71,2147482241
4481,8001,52,2147476895
486,-978,81,2147477504
-2442,-1535,73,2147483647
1724,2144,7,2147483229
4981,3505,98,2147478940
989,-1345,19,2147478047
3785,5680,11,2147476046
-2788,290,66,2147481931
-4387,-8519,83,2147478870
-823,-4079,49,2147475827
3713,5909,11,2147474960
1608,6325,53,2147482738
-3487,-3611,87,2147476820
-1993,-3869,79,2147479580
-1725,2022,53,2147476740
-1970,-5889,73,2147482088
-236,1966,18,2147476280
3562,3244,13,2147477032
3968,3642,51,2147477911
4695,5498,77,2147477352
-3786,-1230,21,2147479276
4262,2398,3,2147474845
265,2354,58,2147478151
3708,5277,33,2147482340
-772,1736,63,2147483001
2379,7114,17,2147481938
-2292,-1311,97,2147476776
3992,5545,81,2147475942
3871,6231,30,2147482552
4088,634,83,2147477562
1208,5083,99,2147481946
-4058,-5778,41,2147480636
-2767,-6147,73,2147481885
-2118,-6948,2,2147476779
-1103,3684,84,2147482789
109,4392,99,2147477446
228,-603,54,2147478885
2429,2916,9,2147478372
-2577,-6545,70,2147480183
409,-1459,21,2147476965
1961,4691,22,2147477692
-897,3687,75,2147481006
738,-1164,12,2147475869
3253,3434,39,2147477915
-113,-2515,12,2147482797
-3546,-7408,96,2147480467
1116,-125,94,2147478552
95,-4842,50,2147478366
-839,123,63,2147478462
1596,-74,91,2147483274
1321,-1725,82,2147480885
4232,5671,84,2147476632
-3783,-217,95,2147479284
-3608,-6532,89,2147476904
1196,785,12,2147483276
3471,6368,28,2147478121
4666,725,70,2147481812
-408,941,46,2147480827
3096,4844,25,2147475080
452,-4042,69,2147483614
3212,-389,95,2147474065
1763,4725,99,2147480122
-1322,-5986,22,2147474630
3467,7550,74,2147480071
3153,-874,55,2147474786
-2712,1026,84,2147476576
4646,3023,18,2147483073
-2262,357,97,2147478190
-2184,1879,49,2147474478
510,-1046,34,2147481280
2562,1556,48,2147477936
-2943,-7280,94,2147476508
717,-1587,45,2147480753
-2255,-2251,92,2147479023
-52,-650,69,2147481438
-4606,-6009,99,2147476119
3135,-220,52,2147479882
4815,814,30,2147478484
-4227,-1916,95,2147479936
4290,1340,83,2147481243
3125,3985,21,2147477985
-3385,-4631,66,2147483349
291,1145,7,2147478798
-1226,-809,18,2147482612
-394,-916,30,2147478827
-573,-212,31,2147475426
346,75,78,2147482428
3387,1662,54,2147473920
-75,-2771,30,2147475149
-2192,-100,66,2147480550
-4114,-530,50,2147480736
-2554,-3649,95,2147477224
-2819,-2808,73,2147481276
-2369,-5848,91,2147479375
1968,-2404,26,2147474929
266,-312,47,2147482654
4613,739,42,2147474917
4424,5995,94,2147477983
2276,-329,50,2147482991
492,2603,97,2147483577
4555,3106,68,2147475902
-3435,-4768,74,2147475223
-3981,-1053,70,2147482672
965,-1766,71,2147483209
3408,-1397,80,2147482407
2401,613,49,2147476835
674,-3246,60,2147476931
-3438,-7799,40,2147474246
-1264,1482,50,2147480059
4294,3997,77,2147481883
-2059,1378,23,2147475529
2836,7493,29,2147477191
175,4981,51,2147479800
3708,8201,49,2147475531
-4251,-7395,56,2147481004
1229,4740,61,2147482220
2865,-1962,78,2147479599
-1354,-135,52,2147479410
-3104,-2345,67,2147480518
-1943,-1753,76,2147475810
4286,-669,68,2147475306
2053,254,30,2147480230
-2076,722,75,2147481685
-3472,-5496,29,2147476540
1387,-1092,9,2147479691
1632,2405,93,2147476630
-508,-3165,89,2147482715
-947,-1146,43,2147481519
-4786,-4386,5,2147477163
-747,2909,26,2147481475
2269,-359,19,2147473675
1617,1767,91,2147474283
-842,1885,19,2147475663
-4667,-5161,11,2147474234
-4921,-6158,84,2147481173
-1024,-365,93,2147477270
1652,1935,48,2147481063
1605,2312,51,2147477118
-4003,-4339,9,2147477362
-3321,-2606,4,2147476043
1821,348,63,2147477118
-910,248,57,2147483122
-1257,3638,7,2147480548
3632,1889,29,2147480210
-282,-4258,16,2147482230
280,-3850,66,2147479629
270,3905,20,2147479780
2897,6561,15,2147475598
3431,-980,95,2147476285
399,3902,26,2147479615
1837,-3130,5,2147479906
3440,-426,41,2147481843
2017,4788,15,2147481554
-3087,-3790,44,2147477752
-3669,-779,2,2147481139
2066,4879,39,2147477186
-1300,3408,19,2147476395
-2327,-5205,6,2147475322
-2938,-6684,58,2147482771
1342,472,10,2147481964
-2154,1508,92,2147481713
4638,4081,51,2147476513
-758,1783,2,2147482098
-3561,-2948,20,2147480674
2103,5980,52,2147482811
-2534,290,95,2147481831
1928,3024,29,2147481449
3120,-372,10,2147474794
-4137,-6082,80,2147478332
278,726,24,2147480449
2723,4912,49,2147474540
3759,-997,88,2147477961
767,-718,8,2147480476
882,4434,44,2147477271
-686,-3233,28,2147481686
4023,9008,61,2147474007
1752,4205,14,2147475136
-824,-3669,18,2147479408
1829,5366,14,2147473938
3746,2516,38,2147478603
-1510,1389,34,2147475761
-3344,-1100,12,2147480588
-2308,-5544,15,2147479322
2331,6924,66,2147479912
-950,2130,94,2147479983
-722,-3878,54,2147479121
1862,4202,64,2147475214
2635,-1322,34,2147474127
622,2954,15,2147478540
-773,-3896,0,2147478840
-165,-4371,49,2147481206
2392,2745,13,2147480745
4239,3476,61,2147474747
3050,-1486,6,2147475883
3115,-1598,22,2147482315
-3008,-558,98,2147474564
310,-4244,62,2147478392
-4279,-7116,28,2147478545
-498,-3773,21,2147479838
-4506,-8559,79,2147483199
-4443,365,92,2147474955
1998,4180,5,2147475869
-827,-386,81,2147481122
3645,969,28,2147478622
984,-1505,88,2147479762
-2202,-2582,1,2147482542
-3515,-3166,63,2147473765
1079,5478,95,2147476911
-3493,-7490,35,2147478691
3275,4858,95,2147478315
-4015,-4784,19,2147478266
-4092,-4041,54,2147482611
-3669,-1818,36,2147480446
-4195,-5048,96,2147474935
3660,2643,51,2147481306
1690,6306,68,2147483207
-4441,-1484,69,2147481695
171,-4751,21,2147481938
-3969,-1588,84,2147474694
1088,-2428,82,2147479030
497,179,14,2147479092
1081,2682,97,2147477451
1182,2265,46,2147477403
1238,-730,70,2147478130
-4936,-6637,80,2147482445
-2965,-2291,68,2147475817
-4404,-5798,51,2147479067
-3605,1173,38,2147474210
-4548,-2212,1,2147480108
967,2341,90,2147479586
-3541,-6599,44,2147477648
-4939,-8445,23,2147481859
-2212,-2576,60,2147478285
2702,-2193,91,2147477608
4900,3825,64,2147483163
4466,8603,52,2147477189
-1204,-5912,20,2147476805
-140,-1411,91,2147479509
3619,5380,66,2147480196
-4894,-5140,93,2147480769
2635,-1140,0,2147480484
-3380,-3292,58,2147480954
-2567,-6266,46,2147480825
3938,7722,17,2147474962
4260,4700,32,2147476074
-1693,2201,14,2147474587
4689,3522,23,2147482077
-1709,-4699,35,2147482483
-32,-270,59,2147482024
1618,1341,33,2147475478
524,-892,89,2147481535
-335,2679,50,2147475433
2190,1017,39,2147483288
-4734,-104,21,2147481677
2947,-16,15,2147481138
-3941,-7517,41,2147478225
-4595,234,15,2147475029
4866,8849,4,2147474009
2621,2550,5,2147474707
3683,300,41,2147482355
-3417,-1713,87,2147479513
-3425,-1490,29,2147482169
4238,1851,31,2147480060
1733,1164,52,2147476789
4337,2852,18,2147479286
1489,4873,50,2147477387
4876,2401,27,2147473940
-252,-2919,46,2147479678
3046,7030,71,2147479053
4501,5958,0,2147474007
4821,389,67,2147475257
2511,2976,56,2147475008
-4935,-9056,21,2147474271
2222,2291,85,2147475213
2704,-1171,93,2147475568
2975,4540,57,2147475159
-2475,1642,90,2147481194
-1768,-3024,90,2147480135
-4560,-9099,12,2147478361
755,767,38,2147479567
-4995,-5219,26,2147481577
739,-291,38,2147482414
-4475,-3138,71,2147475649
4881,9211,11,2147474044
-1929,-1288,23,2147479323
-222,-5208,17,2147478145
4428,7587,14,2147475159
1374,2378,59,2147476340
2155,452,15,2147475680
-4209,-18,96,2147480636
1367,4271,73,2147479520
2408,385,46,2147483194
-3341,448,23,2147478382
-730,-2127,44,2147481287
-2709,-3898,18,2147483132
1862,5985,90,2147477900
-2022,-1675,40,2147478357
1211,6166,30,2147475556
4368,2389,84,2147478725
-3815,-5530,15,2147474923
4130,4029,22,2147473706
4445,8719,77,2147477571
2479,2734,22,2147474264
2066,88,40,2147477319
-796,1794,17,2147479431
4709,4626,35,2147475359
3382,-686,11,2147474990
-1762,-6197,74,2147478400
4326,69,68,2147478580
409,4162,50,2147474671
-4699,-5932,84,2147480613
3701,5663,31,2147474381
-1555,-4352,92,2147482237
-2521,2194,70,2147482808
-3294,-34,35,2147474109
2018,977,39,2147481977
1156,-1131,90,2147474409
1867,594,69,2147482702
-1319,1533,37,2147474240
-3918,-281,53,2147479344
526,705,3,2147481469
-3410,-2406,45,2147475995
118,1572,62,2147475094
-1354,1242,98,2147475090
-1762,-5162,73,2147476454
-4291,-6320,49,2147481098
1030,1795,29,2147476973
322,3598,72,2147480295
1609,5923,15,2147477404
2770,7710,51,2147474984
-4821,-9025,3,2147479045
2312,-664,25,2147482641
1584,5662,28,2147481720
-3481,-1870,91,2147481237
1457,1323,10,2147482435
-2930,-6149,91,2147475695
491,4597,95,2147481866
-430,4208,23,2147476076
2670,-1530,50,2147479087
-1505,-3248,41,2147473778
-2912,-4960,38,2147476715
-188,2875,6,2147476999
-2409,2256,17,2147475980
1437,5238,2,2147478964
-3245,-8,62,2147474384
-362,4281,19,2147477495
164,2245,97,2147474946
4765,4727,93,2147474739
-1451,-4142,72,2147473880
2180,-330,73,2147473869
987,3412,69,2147482292
3689,2665,16,2147479403
1094,-225,78,2147478047
4566,7067,96,2147474583
1413,4524,58,2147479381
-1910,-5540,53,2147481778
1180,4463,12,2147481215
4763,594,41,2147474991
3455,3782,43,2147474012
1655,-1468,85,2147483090
4389,1867,79,2147482295
828,3253,97,2147483603
3296,-1011,66,2147482658
-1509,-3117,71,2147477039
-1217,2864,19,2147474383
3981,3629,46,2147477254
3024,5881,23,2147475115
4382,3039,50,2147477162
-4226,-6415,17,2147477423
2867,2196,22,2147478309
-3596,-3495,0,2147482659
1665,-1271,65,2147481804
2791,-1493,4,2147475362
4417,4784,17,2147474163
3789,2907,79,2147478868
4800,3467,73,2147483268
-2178,1105,92,2147478897
-4701,-1599,34,2147481658
-3918,-751,24,2147482683
-1049,2918,23,2147481779
-3319,-6016,12,2147479790
-3103,-2278,20,2147476783
-4756,-808,38,2147479526
-2221,-5375,33,2147480681
-4527,-5396,18,2147477972
2215,4444,27,2147478719
858,-3198,90,2147479590
1118,-3024,89,2147477627
3369,984,10,2147483116
-3226,-4355,48,2147475159
4408,2668,34,2147478548
-2737,899,83,2147478307
1695,983,75,2147476610
-2370,446,56,2147482734
930,2930,27,2147482693
4087,2809,65,2147476058
-1966,-4579,64,2147473827
-3201,-3794,72,2147474236
3530,5895,21,2147475693
4364,2172,50,2147479502
-4552,-4544,90,2147476873
-4564,-3552,8,2147482404
-692,-4744,70,2147478412
-4809,-8406,35,2147480735
-4452,-3691,53,2147477701
-3216,-7412,37,2147478112
2517,4348,65,2147476354
-762,-2502,42,2147480814
-1629,-4536,4,2147478886
2810,2364,80,2147477574
3697,4502,36,2147475288
2061,-735,57,2147475298
-3404,363,62,2147482342
-1288,3033,98,2147481901
734,3715,50,2147479414
2129,125,71,2147479263
2407,-51,42,2147479377
643,3053,66,2147476934
-4166,694,66,2147475340
2970,4788,64,2147480922
4438,1210,61,2147474004
3383,1218,87,2147474243
-2437,1061,62,2147475272
-2304,-2617,29,2147482969
2704,3275,89,2147481676
4765,905,37,2147478614
1641,-2418,50,2147477601
2430,-1149,37,2147480963
-4161,-5160,66,2147481708
-3350,-2522,76,2147479878
4107,5001,99,2147476218
1897,-1777,47,2147473740
-3415,-2770,11,2147478547
-1668,-5965,19,2147482718
3053,3012,71,2147478351
-3699,166,1,2147481389
1071,183,74,2147475544
3401,-1101,84,2147482822
-2895,1850,54,2147476612
-1794,343,5,2147482950
1764,-2169,82,2147480002
4859,6501,93,2147481716
-611,2532,61,2147482222
-4829,-4147,48,2147483387
1209,-214,99,2147476566
-4843,-2066,83,2147480968
-2205,-5,53,2147478772
4041,851,9,2147476106
2895,21,23,2147474754
1323,2070,96,2147478684
-1924,-4580,28,2147482270
1260,-736,93,2147477191
4869,3908,99,2147479760
2282,589,5,2147475730
-706,-3919,57,2147477375
902,-499,77,2147478651
-4341,-3021,56,2147476506
4321,5694,2,2147482123
587,-1942,23,2147474374
3284,-435,18,2147475429
-489,-1608,97,2147481053
-216,545,8,2147473984
626,140,29,2147477250
450,-2984,95,2147479731
-752,2531,76,2147482425
3027,3787,81,2147475562
-2023,-1676,43,2147482406
-2108,2350,52,2147479874
-266,4523,85,2147478618
1141,-1117,67,2147480470
3661,2491,59,2147475299
-438,1682,22,2147474968
-913,3040,60,2147475438
-3045,-5074,6,2147479109
-3328,-5492,43,2147476529
-1356,-4059,54,2147474602
4511,-306,74,2147479632
4624,9612,38,2147479191
-3493,-2638,58,2147480778
2250,5063,97,2147475714
4552,2238,4,2147477599
3526,6215,41,2147476509
-4939,-9553,88,2147479048
-3317,-1996,91,2147481902
2414,4057,13,2147482853
2945,5671,26,2147479781
4182,5969,15,2147475637
3130,4326,90,2147475452
1734,-2186,1,2147476973
2814,5665,18,2147477346
2462,4328,22,2147479621
-1917,-2928,40,2147479539
1106,3439,13,2147482865
-800,-3079,46,2147479858
4080,5900,62,2147474525
-2618,-4387,89,2147477005
-3432,-2540,7,2147473779
-911,-4046,26,2147478815
1055,-3941,39,2147480732
-2602,-4972,27,2147474640
861,-797,67,2147479420
-1175,-1582,60,2147474718
-4852,-1158,37,2147481046
-1129,-4829,74,2147483599
1670,-879,23,2147480075
-2176,-322,27,2147476244
-4014,-843,40,2147479178
-1233,-4227,17,2147476597
-532,-2202,48,2147478989
1247,4679,84,2147482741
-1676,-5863,25,2147477132
-4218,-5163,2,2147479238
-1861,-1854,76,2147480885
3709,1899,37,2147473713
3138,2620,91,2147477412
-3624,473,13,2147476441
58,4214,0,2147475067
1443,1202,91,2147479125
-3113,-7122,99,2147475063
1450,54,10,2147482215
-4980,-316,39,2147479072
-2363,1218,3,2147479855
2457,-1189,33,2147482017
125,-4870,64,2147473882
-647,-2097,55,2147476560
4302,4385,9,2147474409
4270,8007,80,2147477526
-2931,-4573,70,2147479054
-756,-2413,63,2147474930
-858,-5233,12,2147474911
-937,2707,21,2147479351
-4247,-2396,55,2147477261
1926,3753,64,2147478094
-1315,1962,91,2147478284
-56,2836,96,2147480757
3633,7095,12,2147477031
-1919,-282,0,2147476657
-3468,-4106,37,2147475270
1344,4774,57,2147480923
-1984,2668,24,2147473677
977,-944,41,2147473956
3558,1549,84,2147483349
-2507,-1060,32,2147475741
-4097,-4014,56,2147477078
4955,2759,36,2147473784
-4311,-4168,56,2147474422
-493,-3497,97,2147475246
4301,-270,61,2147483294
3794,7425,2,2147476251
-493,-4966,29,2147476128
-3639,-1822,66,2147482686
3556,7670,62,2147482046
297,4424,81,2147476778
-4695,-4198,22,2147483069
2222,5155,71,2147480122
-4598,-2658,72,2147478339
4993,8361,65,2147480316
660,1734,60,2147476444
-598,-4848,1,2147474775
2434,5839,26,2147480150
-1667,567,47,2147483042
2707,-1782,62,2147474935
-4748,-5615,99,2147478498
4178,903,4,2147482388
3496,4330,0,2147477593
1301,3873,21,2147477577
3698,3554,73,2147475035
-2433,-2846,23,2147483113
-2106,97,58,2147476911
4292,9120,78,2147482646
-4962,-6878,96,2147475575
-2585,-6827,49,2147481622
-1884,-6120,22,2147477629
1445,3888,77,2147475393
2527,1910,17,2147477636
4422,6129,88,2147474873
-2388,11,21,2147481754
-3210,-42,43,2147479930
2681,2932,43,2147479619
311,4668,36,2147475714
4776,7591,6,2147481934
-3035,-719,89,2147473777
-2937,-6808,23,2147480920
1256,2707,76,2147480736
200,-3161,40,2147476916
3222,6218,69,2147474634
480,3904,84,2147476758
-4050,-800,70,2147477220
3493,6338,17,2147482656
2580,6088,78,2147480946
3122,-700,71,2147476248
1037,-3436,59,2147475817
-4789,-8075,51,2147475427
149,4373,79,2147474404
891,577,48,2147474815
4690,616,66,2147481001
4671,2708,44,2147476242
-2309,93,8,2147478978
3110,2243,25,2147476752
-3033,-2465,25,2147480974
145,912,29,2147474053
-99,-2320,26,2147476059
-3323,1520,79,2147482002
2873,1714,3,2147481970
-115,-4521,50,2147476815
-3504,-4949,82,2147476348
-1642,3151,97,2147479448
-3005,-380,69,2147481182
-1931,-6782,78,2147478530
334,3924,9,2147475581
-4449,-963,35,2147481786
4745,8105,45,2147477153
2310,3490,5,2147476780
1374,4819,69,2147476627
2123,3276,78,2147474994
-4600,-3558,92,2147476284
-1588,-6504,88,2147481884
3822,3597,82,2147473994
2418,-211,77,2147477441
821,3624,2,2147476190
2121,6961,49,2147478648
4461,4004,41,2147481899
-1525,-1372,77,2147475993
-2744,1277,53,2147477974
2532,4898,38,2147476492
-3142,-7040,84,2147477414
-1842,-3158,54,2147474095
-1349,1358,10,2147481441
1881,3101,73,2147476063
2334,1109,78,2147477726
4371,-613,29,2147478796
942,-2513,80,2147476683
-911,348,55,2147475972
-1760,-1818,28,2147480400
-4629,-2609,16,2147478574
3347,1008,32,2147481877
3656,3534,20,2147483070
4965,8273,77,2147479473
2393,1796,9,2147481467
4388,2799,86,2147482128
2324,5666,38,2147480766
-4318,-8157,77,2147479260
426,3778,46,2147481584
3469,8217,85,2147480243
2530,637,51,2147479140
-2227,-28,40,2147480352
-4000,-7282,91,2147481116
-1170,984,46,2147473851
-4002,-8718,72,2147480170
-1935,-5441,86,2147478882
-200,3713,70,2147482883
-478,-1711,87,2147475268
-1112,-1296,42,2147476091
-2371,316,36,2147477484
3949,744,72,2147476771
3215,7646,63,2147477379
1947,3417,70,2147476905
458,773,59,2147474785
-1826,-439,86,2147482385
-4434,-4812,24,2147482512
1995,1162,21,2147480985
4912,8208,42,2147482599
3490,-740,70,2147483184
-1882,-4750,69,2147474167
-4010,-8300,35,2147481648
-4962,-8687,45,2147477853
-3564,1097,21,2147483441
2693,1944,34,2147480115
1212,-554,46,2147479719
2550,673,32,2147475470
3700,8579,84,2147475672
-2803,-3892,74,2147474832
3707,4067,12,2147474027
-1234,-2123,55,2147475775
1856,-3038,66,2147483134
-636,-3105,12,2147482455
362,55,49,2147474083
-2989,-7564,56,2147478665
-3761,-2195,97,2147476797
-1003,-2997,27,2147475195
1558,5348,97,2147478538
3102,5218,95,2147482974
-3301,-3794,86,2147482291
-1465,-1611,87,2147478003
-2243,-3470,64,2147481745
-3472,-3901,23,2147480499
-873,1478,66,2147479966
-2879,-3198,80,2147474359
-4887,-359,6,2147479467
-2715,-6519,73,2147479153
1017,-1331,82,2147481087
4448,6502,23,2147479668
-1615,-559,8,2147482006
-2159,1646,14,2147479934
840,3650,55,2147478236
-648,-5464,85,2147475767
2181,5618,16,2147481159
4057,1144,18,2147479938
537,-1430,8,2147481316
84,-2874,63,2147479105
-4623,-5135,56,2147474756
-2404,-6621,37,2147475488
2831,7005,82,2147476502
2638,176,7,2147476862
-1474,3403,5,2147482730
-2343,-5411,48,2147483174
-2344,1969,44,2147477088
858,3181,20,2147479474
-188,2076,92,2147475367
-3527,-6540,33,2147476508
2490,4229,11,2147482810
300,354,38,2147473714
-3690,-8073,95,2147481549
-4532,-3627,5,2147477493
3728,-321,80,2147482677
1075,3965,31,2147474574
4042,1013,59,2147477253
2765,3958,7,2147473988
1339,4382,37,2147477397
-1064,-5352,92,2147473749
4525,7891,94,2147481781
4608,6114,18,2147474781
447,4230,54,2147478650
1651,-939,8,2147474475
3685,7422,51,2147478797
-1044,509,27,2147480666
-1906,-4541,61,2147478739
2920,1267,47,2147474032
-1700,-3521,38,2147482437
-1643,-171,52,2147473656
475,-3488,94,2147474961
931,1573,62,2147474626
-2060,839,18,2147477371
-645,-4712,32,2147475738
906,1956,63,2147476750
4494,-252,25,2147477401
-213,2649,44,2147477392
-1258,-4223,0,2147480578
-3148,-4965,74,2147475436
-4818,-3078,65,2147474890
-2863,-7409,34,2147481952
-178,-4637,76,2147477414
2149,2947,97,2147476979
-708,481,97,2147479803
95,2678,98,2147475011
966,636,95,2147480300
-3110,-4905,44,2147477023
2559,85,75,2147479280
1521,6428,32,2147477080
3727,1966,81,2147479086
2485,-2140,68,2147480300
-4551,-466,82,2147481336
1175,2118,30,2147479541
-3692,416,90,2147474997
-1060,653,63,2147473955
912,-3646,14,2147483186
-4602,-259,45,2147482706
-2784,-6077,47,2147480703
-2432,206,67,2147481457
-1096,-2523,82,2147479384
582,-3242,84,2147481703
-1780,1040,39,2147481357
-1438,-4939,0,2147481757
2626,4305,19,2147483352
-1292,3607,21,2147475931
1731,-225,53,2147481200
-1964,1888,76,2147481782
-4260,-765,64,2147477426
3420,1539,14,2147479023
-651,-686,60,2147482707
-4011,-8074,78,2147475030
3631,5973,13,2147477262
-1655,-295,68,2147480743
2159,-2323,48,2147482823
475,-340,5,2147474672
4886,9467,40,2147481957
